index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD,N0
100,787,56,2000,40,-35,45,-25,4,2.31169578227506,0.671367625895337,147.217681948808,14.059486875
101,795,64,2000,40,-35,45,-25,4,1.78102817060073,0.998938419789636,147.76397358242,14.059486875
102,803,72,2000,40,-35,45,-25,4,2.46280902278623,0.658762475161594,148.310265082221,14.059486875
103,811,80,2000,40,-35,45,-25,4,2.67429052712185,0.634382132782636,154.260642209252,14.059486875
104,819,88,2000,40,-35,45,-25,4,2.44841712204186,0.569109299961365,162.012381309801,14.059486875
105,827,96,2000,40,-35,45,-25,4,2.81384017851641,0.518032611995507,169.764120601946,14.059486875
106,835,104,2000,40,-35,45,-25,4,2.5001903884515,0.522910933907942,177.515859798326,14.059486875
107,843,112,2000,40,-35,45,-25,4,2.80384356011899,0.566942301216928,149.290440070034,14.059486875
108,851,120,2000,40,-35,45,-25,4,2.52851556079149,0.713774844737041,115.925426682731,14.059486875
109,859,128,2000,40,-35,45,-25,4,3.09789337278409,0.554854907470505,82.5604126838515,14.059486875
110,867,136,2000,40,-35,45,-25,4,3.14709931924721,0.475014499964459,52.7435759305128,14.059486875
111,875,144,2000,40,-35,45,-25,4,3.03687794487946,0.489945613453735,47.7639771282841,14.059486875
112,883,152,2000,40,-35,45,-25,4,3.09244315346726,0.324824575390411,42.7843784722687,14.059486875
113,891,160,2000,40,-35,45,-25,4,3.0180978534919,0.361916041597222,37.8047796957693,14.059486875
114,899,168,2000,40,-35,45,-25,4,3.10318641313057,0.387996014832892,33.4273730919925,14.059486875
115,907,176,2000,40,-35,45,-25,4,2.97628211747159,0.320978522272071,30.8565428860817,14.059486875
116,915,184,2000,40,-35,45,-25,4,2.91609019026144,0.416727423786792,28.2857127036154,14.059486875
117,923,192,2000,40,-35,45,-25,4,2.70935315017442,0.323790331746806,25.7148825641639,14.059486875
118,931,200,2000,40,-35,45,-25,4,2.84563903565265,0.310286799621619,23.5769353389078,14.059486875
119,939,208,2000,40,-35,45,-25,4,2.66289188971317,0.355397768913288,21.8718710900099,14.059486875
120,947,216,2000,40,-35,45,-25,4,2.53606597692926,0.259196372509574,20.1668068348948,14.059486875
121,955,224,2000,40,-35,45,-25,4,2.37654440263803,0.323413790985471,18.4617425800861,14.059486875
122,963,232,2000,40,-35,45,-25,4,2.50100942891428,0.290910869947664,18.5479385681947,14.059486875
123,971,240,2000,40,-35,45,-25,4,2.35208338482821,0.449651517354435,19.7088907430652,14.059486875
124,979,248,2000,40,-35,45,-25,4,2.26922745630985,0.299520806204965,20.8698428995991,14.059486875
125,987,256,2000,40,-35,45,-25,4,2.41688228474121,0.359938496691721,22.0307950677723,14.059486875
126,995,264,2000,40,-35,45,-25,4,2.27113515425723,0.508847710698555,25.7052700002492,14.059486875
127,1003,272,2000,40,-35,45,-25,4,1.95599108147229,0.600363596502872,30.2175858305727,14.059486875
128,1011,280,2000,40,-35,45,-25,4,2.10890079967881,0.579555389086179,34.7299017635651,14.059486875
129,1019,288,2000,40,-35,45,-25,4,2.17457398171641,0.417288877799025,39.2422175995013,14.059486875
130,1027,296,2000,40,-35,45,-25,4,2.28740030761501,0.669082107689493,40.7028505614235,14.059486875
131,1035,304,2000,40,-35,45,-25,4,2.16693642648513,0.665175931507029,42.163483509736,14.059486875
132,1043,312,2000,40,-35,45,-25,4,2.16632404280122,0.719116075663732,43.6241165169412,14.059486875
133,1051,320,2000,40,-35,45,-25,4,1.7158613529996,0.848103840320838,47.288237458865,14.059486875
134,1059,328,2000,40,-35,45,-25,4,1.71267019825155,1.04896416274859,66.3767750845686,14.059486875
135,1067,336,2000,40,-35,45,-25,4,2.18237770441042,0.836195897426734,85.4653124755624,14.059486875
136,1075,344,2000,40,-35,45,-25,4,2.40751679782912,0.839949609875688,104.553850144678,14.059486875
137,1083,352,2000,40,-35,45,-25,4,2.22058251201346,0.798795495177615,121.309762631258,14.059486875
138,1091,360,2000,40,-35,45,-25,4,2.1953785575582,0.900751214977801,134.177966864109,14.059486875
139,1097,1,2001,40,-35,45,-25,4,2.21364406877992,0.710099069850169,218.23012204124,14.059486875
140,1104,8,2001,40,-35,45,-25,4,2.21364406877992,0.710099069850169,218.23012204124,14.059486875
141,1112,16,2001,40,-35,45,-25,4,2.09011374845625,0.772515975363736,256.045694046551,14.059486875
142,1120,24,2001,40,-35,45,-25,4,2.46348985739462,0.701006939587472,273.764009814197,14.059486875
143,1128,32,2001,40,-35,45,-25,4,2.31523632711307,0.697556290848615,291.482326017817,14.059486875
144,1136,40,2001,40,-35,45,-25,4,2.30532032782286,0.821630882998273,309.200641574794,14.059486875
145,1144,48,2001,40,-35,45,-25,4,1.67206419603816,0.846866851026686,321.468957877756,14.059486875
146,1152,56,2001,40,-35,45,-25,4,2.43457401346017,0.682907535213209,317.387276839549,14.059486875
147,1160,64,2001,40,-35,45,-25,4,2.13959359884228,0.794116233439788,313.305595514047,14.059486875
148,1168,72,2001,40,-35,45,-25,4,2.36553240404847,0.620713100751099,309.223914441402,14.059486875
149,1176,80,2001,40,-35,45,-25,4,2.67965449790729,0.516258206797922,258.904516261485,14.059486875
150,1184,88,2001,40,-35,45,-25,4,2.48282940022596,0.758070513436529,193.172545649609,14.059486875
151,1192,96,2001,40,-35,45,-25,4,2.28021198092603,0.777029637637071,127.440575107336,14.059486875
152,1200,104,2001,40,-35,45,-25,4,2.49580284971392,0.699637240900805,61.7086046611104,14.059486875
153,1208,112,2001,40,-35,45,-25,4,3.22770982882549,0.577336951390222,47.6201170247628,14.059486875
154,1216,120,2001,40,-35,45,-25,4,3.20764086251423,0.408117876701147,40.9092698881526,14.059486875
155,1224,128,2001,40,-35,45,-25,4,3.50857002734223,0.422854565110627,34.198422466798,14.059486875
156,1232,136,2001,40,-35,45,-25,4,3.42924853180222,0.41517445448951,28.0215296097763,14.059486875
157,1240,144,2001,40,-35,45,-25,4,3.38116712545163,0.454393673686534,25.5823183165822,14.059486875
158,1248,152,2001,40,-35,45,-25,4,3.1554446876398,0.41842031051259,23.1431069854399,14.059486875
159,1256,160,2001,40,-35,45,-25,4,3.00286321900424,0.468962287415837,20.7038956530144,14.059486875
160,1264,168,2001,40,-35,45,-25,4,2.88743944052066,0.456047774497034,18.5529506453127,14.059486875
161,1272,176,2001,40,-35,45,-25,4,2.95497699603773,0.419875038640333,17.2668046670325,14.059486875
162,1280,184,2001,40,-35,45,-25,4,2.84578391656137,0.394883419056638,15.9806586730481,14.059486875
163,1288,192,2001,40,-35,45,-25,4,2.76527518457271,0.44614579573297,14.694512679163,14.059486875
164,1296,200,2001,40,-35,45,-25,4,2.46161422242535,0.379671256594737,13.9721303492536,14.059486875
165,1304,208,2001,40,-35,45,-25,4,2.51912303811369,0.459391491143046,13.8135116308348,14.059486875
166,1312,216,2001,40,-35,45,-25,4,2.29109022725243,0.346352902345019,13.6548929229544,14.059486875
167,1320,224,2001,40,-35,45,-25,4,2.22338270199062,0.296607247132528,13.4962742330217,14.059486875
168,1328,232,2001,40,-35,45,-25,4,2.31008132143563,0.485935546780276,15.1631612857846,14.059486875
169,1336,240,2001,40,-35,45,-25,4,2.2629767149688,0.473302177920011,17.9253518010759,14.059486875
170,1344,248,2001,40,-35,45,-25,4,2.09305918937863,0.382915898822495,20.687542360392,14.059486875
171,1352,256,2001,40,-35,45,-25,4,2.15406367459953,0.476663361378178,23.4497328933743,14.059486875
172,1360,264,2001,40,-35,45,-25,4,2.25428347928033,0.526136459177451,27.5313059754504,14.059486875
173,1368,272,2001,40,-35,45,-25,4,2.20125531755655,0.539892415089729,32.052673246546,14.059486875
174,1376,280,2001,40,-35,45,-25,4,2.65815532487068,0.430350759302573,36.5740404755209,14.059486875
175,1384,288,2001,40,-35,45,-25,4,2.45528402256365,0.40441211173353,41.0954077339339,14.059486875
176,1392,296,2001,40,-35,45,-25,4,2.34045582157216,0.825490968541919,47.2067860423195,14.059486875
177,1400,304,2001,40,-35,45,-25,4,2.17452240823034,0.878581598083715,53.318164403273,14.059486875
178,1408,312,2001,40,-35,45,-25,4,2.29917369693703,0.468994194037238,59.4295427461468,14.059486875
179,1416,320,2001,40,-35,45,-25,4,2.32339295284151,0.661132347556197,65.9929694576729,14.059486875
180,1424,328,2001,40,-35,45,-25,4,1.79663295436415,0.897238704882917,75.7207356883422,14.059486875
181,1432,336,2001,40,-35,45,-25,4,2.40475018432487,0.779423097991954,85.4485017168525,14.059486875
182,1440,344,2001,40,-35,45,-25,4,1.76383889910214,0.855592742131402,95.1762678994738,14.059486875
183,1448,352,2001,40,-35,45,-25,4,1.39968445194662,1.14175707272646,116.02142307765,14.059486875
184,1456,360,2001,40,-35,45,-25,4,2.66487730673676,0.668532644552392,155.395560661356,14.059486875
185,1462,1,2002,40,-35,45,-25,4,1.72589411111015,0.913728437618927,169.693575186995,14.059486875
186,1469,8,2002,40,-35,45,-25,4,1.72589411111015,0.913728437618927,169.693575186995,14.059486875
187,1477,16,2002,40,-35,45,-25,4,1.79599044824614,0.752986952702893,180.144569957853,14.059486875
188,1485,24,2002,40,-35,45,-25,4,1.53588064841535,1.30927849132933,201.085624753436,14.059486875
189,1493,32,2002,40,-35,45,-25,4,2.68423423424421,0.644458009564918,222.026679257818,14.059486875
190,1501,40,2002,40,-35,45,-25,4,2.58687427823756,0.822381085738516,242.967734010154,14.059486875
191,1509,48,2002,40,-35,45,-25,4,1.7710517451705,0.959021629076465,259.717997984821,14.059486875
192,1517,56,2002,40,-35,45,-25,4,1.71079044508195,0.752383276523757,263.895887167455,14.059486875
193,1525,64,2002,40,-35,45,-25,4,1.10706378696491,1.15859810697482,268.073776386448,14.059486875
194,1533,72,2002,40,-35,45,-25,4,1.59661974547262,0.996448551767089,272.251665829819,14.059486875
195,1541,80,2002,40,-35,45,-25,4,2.61584522396767,0.539670638784518,248.997221925259,14.059486875
196,1549,88,2002,40,-35,45,-25,4,2.27357862420353,0.697797225575484,216.598666248587,14.059486875
197,1557,96,2002,40,-35,45,-25,4,2.25713170568963,0.721031476301157,184.200110777485,14.059486875
198,1565,104,2002,40,-35,45,-25,4,2.43060474978655,0.983166942756701,151.801555279295,14.059486875
199,1573,112,2002,40,-35,45,-25,4,2.44662871949292,0.542123967168713,119.733956594335,14.059486875
200,1581,120,2002,40,-35,45,-25,4,3.31886326933355,0.586739574785089,87.7136372484268,14.059486875
201,1589,128,2002,40,-35,45,-25,4,3.51471683563261,0.521948559342889,55.6933178074824,14.059486875
202,1597,136,2002,40,-35,45,-25,4,3.39606775408362,0.564881954293482,27.3937965775529,14.059486875
203,1605,144,2002,40,-35,45,-25,4,3.01293427447934,0.40861698145689,25.1398621333639,14.059486875
204,1613,152,2002,40,-35,45,-25,4,3.03766914357291,0.491436555257902,22.8859276885291,14.059486875
205,1621,160,2002,40,-35,45,-25,4,2.91205450176982,0.446666162059445,20.6319932148523,14.059486875
206,1629,168,2002,40,-35,45,-25,4,3.18698097580734,0.461145796295663,18.5220042189128,14.059486875
207,1637,176,2002,40,-35,45,-25,4,2.91588103455779,0.371744469194021,16.8438514904347,14.059486875
208,1645,184,2002,40,-35,45,-25,4,2.94263920405643,0.375742513982334,15.1656987283462,14.059486875
209,1653,192,2002,40,-35,45,-25,4,2.94486597197972,0.386513863464448,13.4875459882452,14.059486875
210,1661,200,2002,40,-35,45,-25,4,2.82958001008758,0.31171483543211,12.7520152717167,14.059486875
211,1669,208,2002,40,-35,45,-25,4,2.56463985835137,0.306099377412631,12.9591065887693,14.059486875
212,1677,216,2002,40,-35,45,-25,4,2.25292416099093,0.335829289525495,13.1661979049858,14.059486875
213,1685,224,2002,40,-35,45,-25,4,2.24545404921427,0.380913057085969,13.3732892293566,14.059486875
214,1693,232,2002,40,-35,45,-25,4,2.42410545537711,0.415132686292487,14.789767877087,14.059486875
215,1701,240,2002,40,-35,45,-25,4,2.12847005498324,0.424203896603851,16.9318789143612,14.059486875
216,1709,248,2002,40,-35,45,-25,4,2.12643528496442,0.416118599888087,19.073989957033,14.059486875
217,1717,256,2002,40,-35,45,-25,4,2.3989141473128,0.446493596580091,21.2161010078424,14.059486875
218,1725,264,2002,40,-35,45,-25,4,2.24557060880588,0.561769922755237,25.7950061093602,14.059486875
219,1733,272,2002,40,-35,45,-25,4,2.34200868163569,0.572320661932463,31.1861759194897,14.059486875
220,1741,280,2002,40,-35,45,-25,4,2.24646312218519,0.543562779211655,36.5773456783427,14.059486875
221,1749,288,2002,40,-35,45,-25,4,2.11771408729483,0.802207651977051,41.968515464796,14.059486875
222,1757,296,2002,40,-35,45,-25,4,2.05496476044991,0.748603914549415,51.2508186535041,14.059486875
223,1765,304,2002,40,-35,45,-25,4,2.05505244011826,0.751700348441324,60.5331219018169,14.059486875
224,1773,312,2002,40,-35,45,-25,4,2.33947658842415,0.787008217111946,69.8154250746303,14.059486875
225,1781,320,2002,40,-35,45,-25,4,2.52611266704708,0.625196712165724,80.1380382615992,14.059486875
226,1789,328,2002,40,-35,45,-25,4,2.60968477904184,0.953443441882205,97.7428228316376,14.059486875
227,1797,336,2002,40,-35,45,-25,4,2.25649968934824,0.908861267110715,115.347607213921,14.059486875
228,1805,344,2002,40,-35,45,-25,4,2.04568433599439,1.09213488540741,132.952391849757,14.059486875
229,1813,352,2002,40,-35,45,-25,4,1.86011215042081,0.980333154547971,147.204242256615,14.059486875
230,1821,360,2002,40,-35,45,-25,4,1.64398162180575,1.23787958108375,155.867869659927,14.059486875
1,1,1,1998,45,-35,50,-25,5,1.07691309806017,1.31157097103163,166.105081960427,16.5627625
2,8,8,1998,45,-35,50,-25,5,1.07691309806017,1.31157097103163,166.105081960427,16.5627625
3,16,16,1998,45,-35,50,-25,5,1.49199566254498,1.35990186368685,186.921069647538,16.5627625
4,24,24,1998,45,-35,50,-25,5,1.96527091339216,1.09785334311386,195.812685487999,16.5627625
5,32,32,1998,45,-35,50,-25,5,1.62916567451827,1.25107463278721,204.704301291175,16.5627625
6,40,40,1998,45,-35,50,-25,5,1.31441210957606,1.31006152535255,213.595917091238,16.5627625
7,48,48,1998,45,-35,50,-25,5,1.85436502429469,1.00944646143077,217.414172989528,16.5627625
8,56,56,1998,45,-35,50,-25,5,2.05602799793531,0.830162448000432,206.012349421912,16.5627625
9,64,64,1998,45,-35,50,-25,5,1.85398345631247,1.0271996324709,194.610525736478,16.5627625
10,72,72,1998,45,-35,50,-25,5,2.45336009994987,0.885755768150466,183.208702149689,16.5627625
11,80,80,1998,45,-35,50,-25,5,2.18543318444402,0.763222097973096,198.561008857026,16.5627625
12,88,88,1998,45,-35,50,-25,5,2.43982204156887,0.647717794736787,222.831358618935,16.5627625
13,96,96,1998,45,-35,50,-25,5,2.34275823397857,0.718833750724934,247.101708896558,16.5627625
14,104,104,1998,45,-35,50,-25,5,2.40883649072821,0.763898967319817,271.372058884303,16.5627625
15,112,112,1998,45,-35,50,-25,5,3.05330570020108,0.524534448133255,217.523218421871,16.5627625
16,120,120,1998,45,-35,50,-25,5,2.77506265699196,0.537468758457407,152.514493040575,16.5627625
17,128,128,1998,45,-35,50,-25,5,3.74259565357419,0.664411867429896,87.5057680211133,16.5627625
18,136,136,1998,45,-35,50,-25,5,3.15166019878311,0.503284378218934,30.2653993600276,16.5627625
19,144,144,1998,45,-35,50,-25,5,3.26917241105072,0.572518509924101,27.403527535018,16.5627625
20,152,152,1998,45,-35,50,-25,5,3.5227500809586,0.522741126810359,24.5416557112999,16.5627625
21,160,160,1998,45,-35,50,-25,5,3.69385540689641,0.42290405668006,21.6797838682434,16.5627625
22,168,168,1998,45,-35,50,-25,5,3.43101095264212,0.446002905939467,19.1845957963004,16.5627625
23,176,176,1998,45,-35,50,-25,5,3.26371022869267,0.486353464837399,17.7894591393405,16.5627625
24,184,184,1998,45,-35,50,-25,5,3.21121933136979,0.415340758146802,16.3943224556993,16.5627625
25,192,192,1998,45,-35,50,-25,5,3.10117692129063,0.360175130564863,14.9991857672731,16.5627625
26,200,200,1998,45,-35,50,-25,5,2.98289372348149,0.398282776326358,14.0840890179161,16.5627625
27,208,208,1998,45,-35,50,-25,5,2.98584480745549,0.321964821522654,13.6490322001278,16.5627625
28,216,216,1998,45,-35,50,-25,5,2.72665590957579,0.367162423436297,13.2139753626039,16.5627625
29,224,224,1998,45,-35,50,-25,5,2.67684751021033,0.400883399818904,12.7789185322242,16.5627625
30,232,232,1998,45,-35,50,-25,5,2.39460302051748,0.404529680294282,14.1554444683509,16.5627625
31,240,240,1998,45,-35,50,-25,5,2.39114497847215,0.382761184801724,16.6189200491707,16.5627625
32,248,248,1998,45,-35,50,-25,5,2.47599396042436,0.467197438595325,19.0823956111074,16.5627625
33,256,256,1998,45,-35,50,-25,5,2.70397520597351,0.426912816079015,21.5458712100984,16.5627625
34,264,264,1998,45,-35,50,-25,5,2.30414053462016,0.482541157240167,25.7161514567005,16.5627625
35,272,272,1998,45,-35,50,-25,5,2.61241275612606,0.523946475779711,30.4553665210969,16.5627625
36,280,280,1998,45,-35,50,-25,5,2.43360625424611,0.548291834839216,35.1945816198654,16.5627625
37,288,288,1998,45,-35,50,-25,5,2.59544592598884,0.3975070634161,39.9337966961,16.5627625
38,296,296,1998,45,-35,50,-25,5,2.66179813131927,0.483943643115928,52.9248940341341,16.5627625
39,304,304,1998,45,-35,50,-25,5,2.22501920551643,0.75958285375692,65.9159913989902,16.5627625
40,312,312,1998,45,-35,50,-25,5,2.24633311611954,0.714943803237132,78.9070888513992,16.5627625
41,320,320,1998,45,-35,50,-25,5,1.80099720324847,0.806701711513508,90.64387597796,16.5627625
42,328,328,1998,45,-35,50,-25,5,2.13348571703468,0.880089273020934,93.6004915899039,16.5627625
43,336,336,1998,45,-35,50,-25,5,2.21193314088901,0.824516847442665,96.5571074202989,16.5627625
44,344,344,1998,45,-35,50,-25,5,2.03487160089514,1.02092782636158,99.5137231673798,16.5627625
45,352,352,1998,45,-35,50,-25,5,2.14119978762583,0.955097597437556,109.533996041616,16.5627625
46,360,360,1998,45,-35,50,-25,5,2.84707185069379,0.927745448554147,131.327030810582,16.5627625
47,366,1,1999,45,-35,50,-25,5,1.79358424243876,1.04146244200669,141.384285193351,16.5627625
48,373,8,1999,45,-35,50,-25,5,1.79358424243876,1.04146244200669,141.384285193351,16.5627625
49,381,16,1999,45,-35,50,-25,5,2.06373992700301,1.09884982190502,162.460315559507,16.5627625
50,389,24,1999,45,-35,50,-25,5,2.10659684672702,0.948448428455907,161.292213226093,16.5627625
51,397,32,1999,45,-35,50,-25,5,2.28906531863434,0.782292413989749,160.124111105038,16.5627625
52,405,40,1999,45,-35,50,-25,5,1.74648359575023,0.905481965607237,158.956008962757,16.5627625
53,413,48,1999,45,-35,50,-25,5,1.91294727309519,0.998662311940023,156.622970930901,16.5627625
54,421,56,1999,45,-35,50,-25,5,2.00689183326481,0.774421381995899,150.795125977132,16.5627625
55,429,64,1999,45,-35,50,-25,5,2.21489242258234,1.00687629115311,144.967280961937,16.5627625
56,437,72,1999,45,-35,50,-25,5,2.58956853746571,0.738899784883614,139.139436081052,16.5627625
57,445,80,1999,45,-35,50,-25,5,2.58056598901297,0.536058639932533,144.530340951152,16.5627625
58,453,88,1999,45,-35,50,-25,5,2.79673229822439,0.571126030238278,153.660829067562,16.5627625
59,461,96,1999,45,-35,50,-25,5,2.38671006242995,0.569288847711612,162.791316973832,16.5627625
60,469,104,1999,45,-35,50,-25,5,2.92865358515402,0.661812751107557,171.921804936164,16.5627625
61,477,112,1999,45,-35,50,-25,5,3.42416176452853,0.687594143968792,147.395182070534,16.5627625
62,485,120,1999,45,-35,50,-25,5,3.14585298123311,0.694666996834619,118.060400358836,16.5627625
