index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD,N0,light,pgrPhytC,sdpgrPhytC,Zeu,sdZeu
179,1416,320,2001,45,-45,50,-35,2,2.10957029009149,0.748641369388575,50.4468004776373,17.6084321875,28.5112022251468,0.0250126920388012,0.112190637984836,48.18850605521,5.1807870723616
180,1424,328,2001,45,-45,50,-35,2,2.30475311321643,0.689741628123376,58.2620382024516,17.6084321875,30.011585224872,-0.0317509462069866,0.117767002575044,50.6076531414226,5.81234318828139
181,1432,336,2001,45,-45,50,-35,2,1.94227697678995,0.856344498163963,66.0772759092188,17.6084321875,35.941405436782,-0.00595159729565997,0.173077972509038,49.64775666316,4.66516025381203
182,1440,344,2001,45,-45,50,-35,2,1.86916768845449,1.20429843433408,73.8925136918164,17.6084321875,28.9870628375973,-0.0705859633773494,0.210835795202165,54.4085396376292,5.45610813077227
183,1448,352,2001,45,-45,50,-35,2,1.25245173774391,1.30288578566765,78.4011724774706,17.6084321875,25.4835186984401,0.075260003380716,0.218813757837738,63.3108655986539,6.71594594869059
184,1456,360,2001,45,-45,50,-35,2,1.84348409448882,1.1463931211171,77.3988662276336,17.6084321875,26.0655281110264,-0.0706998953631755,0.222059985648706,59.9532952385527,5.49201831478493
185,1462,1,2002,45,-45,50,-35,2,1.74277390490083,1.30944371563867,120.551148882111,17.6084321875,26.3809502278926,0.0658961640236583,0.175567599603205,61.9504390471718,6.97864067438465
186,1469,8,2002,45,-45,50,-35,2,1.74277390490083,1.30944371563867,120.551148882111,17.6084321875,28.550498945003,0.0658961640236583,0.175567599603205,61.9504390471718,6.97864067438465
187,1477,16,2002,45,-45,50,-35,2,2.27679033630223,0.868372096503616,121.364764430325,17.6084321875,26.6583174288938,-0.00673692741113666,0.174672752901194,61.6741948992035,6.02944694789382
188,1485,24,2002,45,-45,50,-35,2,2.23943131160265,1.25710904869528,130.552047194905,17.6084321875,40.3622333535977,0.0124389067218745,0.101025805913691,59.5280322217617,5.95378079390614
189,1493,32,2002,45,-45,50,-35,2,2.33894256537765,1.10876953027975,139.739329911868,17.6084321875,46.0365523601259,0.0223695507744599,0.139168505734739,58.8828153391026,5.97326642133606
190,1501,40,2002,45,-45,50,-35,2,2.51789897157333,0.953007414100088,148.926612836421,17.6084321875,43.6315415596804,-0.040037750437894,0.105856154059776,57.765547063219,5.43906437819202
191,1509,48,2002,45,-45,50,-35,2,2.19759696807017,0.986014116406045,159.936783722176,17.6084321875,44.8310260353214,0.0323392171098885,0.127741054381709,56.8833105540945,5.45181412311509
192,1517,56,2002,45,-45,50,-35,2,2.45631070494928,0.79943105749918,176.415617748334,17.6084321875,53.1753293359198,-0.0447162975681026,0.148498326081094,55.1290387774183,5.72985201024497
193,1525,64,2002,45,-45,50,-35,2,2.09858032440446,1.13069701279606,192.894451924099,17.6084321875,65.1652796973784,0.0479589053788964,0.139330501560915,55.9429070418087,6.05394110086224
194,1533,72,2002,45,-45,50,-35,2,2.48225156743564,0.938046131509637,209.373286538952,17.6084321875,72.5189028948339,-0.0182557138299577,0.137435765126906,57.322002677024,5.4501608611242
195,1541,80,2002,45,-45,50,-35,2,2.33620585679597,0.62757817764435,202.406617040535,17.6084321875,70.767132947752,-0.0151057664033213,0.110531300380082,57.1452781459697,5.6066436396364
196,1549,88,2002,45,-45,50,-35,2,2.2153597255694,0.709214725552685,187.624779157076,17.6084321875,58.6962276580604,0.0427069357956432,0.103653096691667,54.9428794182345,5.73865725735279
197,1557,96,2002,45,-45,50,-35,2,2.55701521193454,0.537255424865824,172.842941083908,17.6084321875,106.454634739861,0.00643402227548275,0.0899317612332073,51.7409492381752,5.14331978910094
198,1565,104,2002,45,-45,50,-35,2,2.6084873901384,0.632787761463517,158.06110335668,17.6084321875,88.2083618521665,0.0147612281301316,0.106627153793569,50.1687465225331,7.12085554834954
199,1573,112,2002,45,-45,50,-35,2,2.72657721517944,0.657302003705002,135.60802680706,17.6084321875,88.6308788560524,0.00872434541328478,0.0998946457038011,52.9207747157089,6.43394148273679
200,1581,120,2002,45,-45,50,-35,2,2.79637197848572,0.56220962214685,112.059059214576,17.6084321875,96.540344183693,0.0443886632640534,0.0850845233609783,46.4320664705176,7.49354956026904
201,1589,128,2002,45,-45,50,-35,2,3.15148128459815,0.563549290023374,88.5100914364724,17.6084321875,79.7414319897564,-0.00572232702733166,0.0905006331917659,38.8345081601545,9.7221177330163
202,1597,136,2002,45,-45,50,-35,2,3.1057026683795,0.550749608479365,66.7360589078732,17.6084321875,150.898313527663,0.00260386240683737,0.0788419500605935,42.721988314341,8.42451123139214
203,1605,144,2002,45,-45,50,-35,2,3.1265335676342,0.426217683438813,57.3865717828772,17.6084321875,140.958071690586,-0.0392030472616456,0.067401959839843,44.5594067694418,7.85906844891274
204,1613,152,2002,45,-45,50,-35,2,2.81290918954104,0.567034151871216,48.0370845809746,17.6084321875,110.536682594371,0.0238979358211291,0.0720768627807864,43.7525786304811,8.60208087822245
205,1621,160,2002,45,-45,50,-35,2,3.00409267611007,0.452128128680003,38.6875974991256,17.6084321875,111.298052368169,-0.00302545574743466,0.0676814386702962,46.0960998639802,7.2448487575499
206,1629,168,2002,45,-45,50,-35,2,2.97988903013059,0.453883699279476,30.5944229699671,17.6084321875,123.600412541065,0.0179448755103376,0.0727012437533241,48.8708519614743,7.43328233142918
207,1637,176,2002,45,-45,50,-35,2,3.12344803421329,0.521456939439994,26.2701863954217,17.6084321875,101.891981224152,0.0169979399830391,0.0731801537199185,46.4992072239192,7.76535594587276
208,1645,184,2002,45,-45,50,-35,2,3.2594315540776,0.591724912691511,21.9459497996751,17.6084321875,127.216980792619,-0.000385908736646636,0.0644317711785626,44.7585940361857,9.17062847510526
209,1653,192,2002,45,-45,50,-35,2,3.25634428418444,0.441981064869039,17.6217132247571,17.6084321875,84.9385640008742,-0.0194878023059091,0.052524776251827,47.2579613207784,8.76130336026396
210,1661,200,2002,45,-45,50,-35,2,3.10044186573716,0.436056871308399,15.3563692200764,17.6084321875,122.718692364373,-0.0435464396860888,0.0603275633565191,48.8520601408355,8.11292703616274
211,1669,208,2002,45,-45,50,-35,2,2.75207034824845,0.417489854232607,15.1499178723495,17.6084321875,116.79739728665,0.00801946103098402,0.0642823230691949,53.3889128949251,7.41185985599017
212,1677,216,2002,45,-45,50,-35,2,2.81622603649633,0.444283346143135,14.9434665232152,17.6084321875,120.208965349074,-0.017830631288348,0.0701050939580126,56.2602400425082,7.12447535200902
213,1685,224,2002,45,-45,50,-35,2,2.67358098618954,0.477224065540224,14.7370151755876,17.6084321875,100.828121131379,-0.0165991280285005,0.071908289897604,58.404168980884,6.79354109231239
214,1693,232,2002,45,-45,50,-35,2,2.54078796196154,0.484268654598475,16.3583097143306,17.6084321875,93.4983901732045,-0.0443881497021915,0.0748052547911563,59.3583348475238,7.44693927302047
215,1701,240,2002,45,-45,50,-35,2,2.18568276434401,0.56979260745251,19.0762518062029,17.6084321875,85.9888541863594,0.0186327177063561,0.0771983842571729,61.6008946923421,7.34177642051436
216,1709,248,2002,45,-45,50,-35,2,2.33474450599487,0.547775028758847,21.7941938964692,17.6084321875,92.75935324869,-0.0169259804478498,0.0916384239407907,60.5278357014066,7.5440181067006
217,1717,256,2002,45,-45,50,-35,2,2.19933666241207,0.759292678934554,24.5121359886478,17.6084321875,98.8835896626182,0.00786558637286774,0.108694918128544,61.7542282888632,7.97958150763982
218,1725,264,2002,45,-45,50,-35,2,2.262261353395,0.814505148923044,28.4785481519336,17.6084321875,72.4449168974128,0.00855953315866335,0.108449115095718,57.5168293582737,7.16973174820129
219,1733,272,2002,45,-45,50,-35,2,2.33073761866431,0.576168317876401,32.861116977599,17.6084321875,51.8241919767861,0.0298216697494461,0.0841219775872306,55.3266968496315,6.4860789099267
220,1741,280,2002,45,-45,50,-35,2,2.56931097665988,0.520745676586153,37.2436858488952,17.6084321875,59.1335713984062,-0.0218797385747856,0.095795841368507,52.1722783662881,4.73149432748239
221,1749,288,2002,45,-45,50,-35,2,2.3942730680616,0.701060211712539,41.6262546620768,17.6084321875,61.0130806325938,-0.00644007943605833,0.114061337810146,52.1706679075301,5.12418777279077
222,1757,296,2002,45,-45,50,-35,2,2.34275243257313,0.648846120615244,50.2569300830531,17.6084321875,52.0676977665426,-0.0178676076769102,0.123140218430778,52.765665780141,4.54110949716045
223,1765,304,2002,45,-45,50,-35,2,2.19981157115785,0.761976665368569,58.8876055279209,17.6084321875,29.4994402535799,0.0143324633200875,0.120161613311055,51.8204181590021,5.02471465089955
224,1773,312,2002,45,-45,50,-35,2,2.31447127771854,0.735853007017476,67.5182810422778,17.6084321875,26.8058676872815,0.0116423762350251,0.110897468216284,53.261391088301,4.42914889869908
225,1781,320,2002,45,-45,50,-35,2,2.40761028759874,0.801695445258956,76.6228241800766,17.6084321875,35.8091354093113,0.00505920553660306,0.110131967994614,53.4848073518282,4.90363553115179
226,1789,328,2002,45,-45,50,-35,2,2.44844282649754,0.68025884011912,89.0444422992073,17.6084321875,24.6966116790022,0.0104596297053698,0.106353302049544,57.2390397341831,4.68335651725564
227,1797,336,2002,45,-45,50,-35,2,2.45358902344877,0.79008133910389,101.466060251925,17.6084321875,24.0788574830492,-0.0238767891619024,0.140162172266501,58.183353355312,5.45776549188215
228,1805,344,2002,45,-45,50,-35,2,2.24111069652985,0.92889149214805,113.887678462069,17.6084321875,26.8657497070673,-0.0488268801891975,0.183856008962178,60.1912404210593,5.62686760196067
229,1813,352,2002,45,-45,50,-35,2,1.72016607656266,1.2288383921691,121.512334620456,17.6084321875,22.9992913628216,0.0321679932652158,0.177748064624268,62.9866146627212,7.52437296293099
230,1821,360,2002,45,-45,50,-35,2,1.94365480425316,1.31907955693731,121.142054274215,17.6084321875,30.3386958931856,-0.0133066393823794,0.14289985336995,65.2525693326142,7.07905319555098
1,1,1,1998,50,-45,55,-35,3,NaN,1.13658139065931,95.974552201927,17.727151875,NaN,NaN,0.0821543792138046,NaN,6.24209645652044
2,8,8,1998,50,-45,55,-35,3,NaN,1.13658139065931,95.974552201927,17.727151875,13.7747696631221,NaN,0.0821543792138046,NaN,6.24209645652044
3,16,16,1998,50,-45,55,-35,3,NaN,1.21085662454633,99.5969372615882,17.727151875,23.2274177510071,NaN,0.180153009803615,NaN,6.86024128258032
4,24,24,1998,50,-45,55,-35,3,0.915863098194355,1.3895115244172,111.496118321187,17.727151875,26.9405100068865,-0.125179103646243,0.18684258137169,63.0176748659611,6.13796291067111
5,32,32,1998,50,-45,55,-35,3,-0.401253282705047,1.49038081460877,123.395299542447,17.727151875,38.646994076955,0.081466829382071,0.215119988568475,63.6866800339451,5.18984590209549
6,40,40,1998,50,-45,55,-35,3,0.91303145692417,1.48568198715131,135.294480596218,17.727151875,37.3234930664802,0.107451926530617,0.218737775419569,62.0929565301981,4.58275431270716
7,48,48,1998,50,-45,55,-35,3,1.76184734861971,1.07932241180329,144.888099453483,17.727151875,45.5369994326271,0.045884409897416,0.143047716691476,61.9359943729316,5.30658886718281
8,56,56,1998,50,-45,55,-35,3,2.12892262779904,0.934844005078292,147.565031092565,17.727151875,48.2397440984522,-0.0512022941060855,0.165663695915784,59.3810660660274,4.75894308703457
9,64,64,1998,50,-45,55,-35,3,1.71930427495035,0.984355247866392,150.241963121329,17.727151875,58.6868352870564,0.0395028613149832,0.145919064309906,57.6432257013195,4.30811292986886
10,72,72,1998,50,-45,55,-35,3,2.03532716547021,0.904303962196343,152.918894799154,17.727151875,36.6777153872244,0.0162263478806788,0.109486746110014,57.2365089657909,4.30172668742244
11,80,80,1998,50,-45,55,-35,3,2.16513794851563,0.740996813807204,156.729342248937,17.727151875,72.1240637659418,0.0186673505861151,0.104468087290114,56.9042950130842,4.67960302400996
12,88,88,1998,50,-45,55,-35,3,2.31447675320456,0.595870454104629,160.917628091574,17.727151875,49.1662847451296,-0.0452831035348623,0.113560484060158,56.0422888920051,5.20958257545731
13,96,96,1998,50,-45,55,-35,3,1.95221192492566,0.8191882878774,165.105913947688,17.727151875,86.5521432320697,0.0335575962132109,0.0944863509306751,55.3483991490476,5.10846565745878
14,104,104,1998,50,-45,55,-35,3,2.22067269463134,0.774839625178127,169.294199826718,17.727151875,65.9093141718514,0.0947110552565354,0.106594989548875,51.9204521762501,6.12786063999898
15,112,112,1998,50,-45,55,-35,3,2.97836113668363,0.501216363512008,138.863695073824,17.727151875,80.314059340387,-0.0137754908467836,0.0784140481850719,49.9538836837154,5.19438773148968
16,120,120,1998,50,-45,55,-35,3,2.86815720990935,0.482706643374598,103.487648641831,17.727151875,101.684624490178,-0.00244619067000668,0.0675654103979638,46.9527021082248,6.20978957097546
17,128,128,1998,50,-45,55,-35,3,2.8485876845493,0.567037402006141,68.1116021426851,17.727151875,96.6938728224266,0.0394761630390956,0.0734575420575779,44.7763592322507,7.66977422120454
18,136,136,1998,50,-45,55,-35,3,3.16439698886207,0.537935967751053,36.5388816450535,17.727151875,67.3547727750703,0.0498507400735451,0.0661531513030459,41.583706825045,7.95195779073243
19,144,144,1998,50,-45,55,-35,3,3.56320290945042,0.438674880726202,31.5894415649772,17.727151875,93.1807532981416,0.0437383753353671,0.0642146246599874,37.1372635389042,7.05426039882837
20,152,152,1998,50,-45,55,-35,3,3.91310991213335,0.399448932256278,26.6400014952487,17.727151875,138.792250839541,0.00469547893535392,0.0556252064942537,32.4473253996177,6.5058815293649
21,160,160,1998,50,-45,55,-35,3,3.95067374361618,0.376623622696067,21.6905614695698,17.727151875,124.868204848516,-0.0160593422005068,0.0669250105776283,32.1874944756598,6.62237488826394
22,168,168,1998,50,-45,55,-35,3,3.82219900601213,0.44625686245001,17.6312791932374,17.727151875,93.8331242821488,-0.0382356223305269,0.0661508619196803,35.4978472117421,7.19400818758219
23,176,176,1998,50,-45,55,-35,3,3.51631402736791,0.612772734335629,16.2424703689748,17.727151875,90.5809275123325,-0.0184250851908183,0.0733086657588952,37.8099521884327,7.58741262514423
24,184,184,1998,50,-45,55,-35,3,3.36891334584137,0.538351156537517,14.8536615068466,17.727151875,112.529147207811,-0.00102203741468865,0.0584625203503655,42.8851651454639,6.74796590711244
25,192,192,1998,50,-45,55,-35,3,3.36073704652387,0.402427723006389,13.4648526481705,17.727151875,136.959554629509,-0.0221638749915941,0.0450371843602913,42.6524216547946,5.44510906333852
26,200,200,1998,50,-45,55,-35,3,3.18342604659111,0.421966262540722,13.0679962763935,17.727151875,144.813053673355,-0.0125514269762288,0.052095751431108,43.1382785404065,6.21816443137102
27,208,208,1998,50,-45,55,-35,3,3.08301463078128,0.408231048848283,13.6630924278498,17.727151875,57.5722050061104,-0.0138140333225463,0.0546301537354636,47.804455123776,5.42661977983399
28,216,216,1998,50,-45,55,-35,3,2.97250236420092,0.408217342471263,14.2581885689828,17.727151875,89.9041332057184,-0.00370367513741935,0.0480736308311121,48.1991908138666,6.10248385508779
29,224,224,1998,50,-45,55,-35,3,2.94287296310155,0.40916289698192,14.8532846900986,17.727151875,109.764067338844,0.00631953649222138,0.0517109057191656,47.9583368470938,6.1807903521289
30,232,232,1998,50,-45,55,-35,3,2.99342925503933,0.430560817236342,16.1145888497681,17.727151875,95.3166397025123,-0.00538153442412882,0.0526747989028181,45.0347671441739,5.97451942133779
31,240,240,1998,50,-45,55,-35,3,2.95037697964629,0.488210536387145,17.7756177880698,17.727151875,90.1752790462075,0.0138233430138982,0.0595038419398209,44.3074403413143,6.2888978742384
32,248,248,1998,50,-45,55,-35,3,3.06096372375748,0.459640821946697,19.4366467218267,17.727151875,80.0317389942955,-0.017875634984226,0.0622521759156264,46.5829040900541,6.23651026780388
33,256,256,1998,50,-45,55,-35,3,2.91795864388368,0.433791729728197,21.0976756758078,17.727151875,38.0733912497156,-0.0029080400310259,0.0663843988981831,46.7079749660366,4.98686378844657
34,264,264,1998,50,-45,55,-35,3,2.89469432363546,0.390829964474954,23.534361785137,17.727151875,48.1399517977741,0.00735867025714894,0.0577023835445438,45.1430606947018,4.04709412154153
35,272,272,1998,50,-45,55,-35,3,2.95356368569266,0.381174919895816,26.2296003116833,17.727151875,72.074282082213,-0.0214824551869415,0.0659719597691542,44.2710519788005,4.21129981784974
36,280,280,1998,50,-45,55,-35,3,2.78170404419713,0.448574517224956,28.9248388381468,17.727151875,55.2246894694878,-0.0210769917982731,0.0826898017335711,45.0127786617483,3.92543648283147
37,288,288,1998,50,-45,55,-35,3,2.61308810981094,0.577312979247072,31.6200773665475,17.727151875,36.5185015110643,-0.0269480002882823,0.0990433575702574,46.8419451841055,4.20927908859172
38,296,296,1998,50,-45,55,-35,3,2.39750410750469,0.607733335693295,38.7763004145524,17.727151875,42.25437764304,0.0427220692064737,0.0965249030919459,47.2234597650507,4.92693180849406
39,304,304,1998,50,-45,55,-35,3,2.73928066115649,0.566818022942303,45.9325236049461,17.727151875,36.7029453647153,-0.0957097199302326,0.109315378546269,49.4286129795519,4.60967650507143
40,312,312,1998,50,-45,55,-35,3,1.9735603065553,0.826070908762402,53.08874664454,17.727151875,29.811060745109,0.0574462273144698,0.166007174800259,51.3068528782917,5.28899269896868
41,320,320,1998,50,-45,55,-35,3,2.3042922109587,0.857357533242336,60.3374134641555,17.727151875,31.5047573478769,NaN,0.125219119904635,50.3435043637694,5.09142636932391
42,328,328,1998,50,-45,55,-35,3,NaN,0.793581942412333,68.2331872767212,17.727151875,27.7115363007652,NaN,0.117906180249465,NaN,5.45170476799758
43,336,336,1998,50,-45,55,-35,3,NaN,0.998280740088633,76.1289610273642,17.727151875,23.4763956074285,NaN,0.1320564372281,NaN,5.32702258937818
