index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD
35,272,272,1998,45,-35,50,-25,5,2.61241275612606,0.523946475779711,30.4553665210969
36,280,280,1998,45,-35,50,-25,5,2.43360625424611,0.548291834839216,35.1945816198654
37,288,288,1998,45,-35,50,-25,5,2.59544592598884,0.3975070634161,39.9337966961
38,296,296,1998,45,-35,50,-25,5,2.66179813131927,0.483943643115928,52.9248940341341
39,304,304,1998,45,-35,50,-25,5,2.22501920551643,0.75958285375692,65.9159913989902
40,312,312,1998,45,-35,50,-25,5,2.24633311611954,0.714943803237132,78.9070888513992
41,320,320,1998,45,-35,50,-25,5,1.80099720324847,0.806701711513508,90.64387597796
42,328,328,1998,45,-35,50,-25,5,2.13348571703468,0.880089273020934,93.6004915899039
43,336,336,1998,45,-35,50,-25,5,2.21193314088901,0.824516847442665,96.5571074202989
44,344,344,1998,45,-35,50,-25,5,2.03487160089514,1.02092782636158,99.5137231673798
45,352,352,1998,45,-35,50,-25,5,2.14119978762583,0.955097597437556,109.533996041616
46,360,360,1998,45,-35,50,-25,5,2.84707185069379,0.927745448554147,131.327030810582
47,366,1,1999,45,-35,50,-25,5,1.79358424243876,1.04146244200669,141.384285193351
48,373,8,1999,45,-35,50,-25,5,1.79358424243876,1.04146244200669,141.384285193351
49,381,16,1999,45,-35,50,-25,5,2.06373992700301,1.09884982190502,162.460315559507
50,389,24,1999,45,-35,50,-25,5,2.10659684672702,0.948448428455907,161.292213226093
51,397,32,1999,45,-35,50,-25,5,2.28906531863434,0.782292413989749,160.124111105038
52,405,40,1999,45,-35,50,-25,5,1.74648359575023,0.905481965607237,158.956008962757
53,413,48,1999,45,-35,50,-25,5,1.91294727309519,0.998662311940023,156.622970930901
54,421,56,1999,45,-35,50,-25,5,2.00689183326481,0.774421381995899,150.795125977132
55,429,64,1999,45,-35,50,-25,5,2.21489242258234,1.00687629115311,144.967280961937
56,437,72,1999,45,-35,50,-25,5,2.58956853746571,0.738899784883614,139.139436081052
57,445,80,1999,45,-35,50,-25,5,2.58056598901297,0.536058639932533,144.530340951152
58,453,88,1999,45,-35,50,-25,5,2.79673229822439,0.571126030238278,153.660829067562
59,461,96,1999,45,-35,50,-25,5,2.38671006242995,0.569288847711612,162.791316973832
60,469,104,1999,45,-35,50,-25,5,2.92865358515402,0.661812751107557,171.921804936164
61,477,112,1999,45,-35,50,-25,5,3.42416176452853,0.687594143968792,147.395182070534
62,485,120,1999,45,-35,50,-25,5,3.14585298123311,0.694666996834619,118.060400358836
63,493,128,1999,45,-35,50,-25,5,3.4340185395842,0.401809136915488,88.725618856715
64,501,136,1999,45,-35,50,-25,5,3.1570741985453,0.483685742000256,61.6518614900609
65,509,144,1999,45,-35,50,-25,5,3.39267844728627,0.486343671667563,50.4052751817472
66,517,152,1999,45,-35,50,-25,5,3.22695011658502,0.504014106207588,39.158688819607
67,525,160,1999,45,-35,50,-25,5,3.38248947169384,0.441702671741944,27.9121024884118
68,533,168,1999,45,-35,50,-25,5,3.31996117640444,0.510349701798144,19.4986923291452
69,541,176,1999,45,-35,50,-25,5,3.21594018666515,0.516950138369905,19.5848108070261
70,549,184,1999,45,-35,50,-25,5,3.01595969797598,0.499331618291049,19.67092926638
71,557,192,1999,45,-35,50,-25,5,2.71732036587173,0.45810588093326,19.7570477475475
72,565,200,1999,45,-35,50,-25,5,2.9191473270547,0.409074106488023,19.6593579120438
73,573,208,1999,45,-35,50,-25,5,2.69374872465976,0.393094632681444,19.3778598337207
74,581,216,1999,45,-35,50,-25,5,2.85382384123324,0.386799450449418,19.0963617289564
75,589,224,1999,45,-35,50,-25,5,2.57443244168169,0.485281503167118,18.8148636204088
76,597,232,1999,45,-35,50,-25,5,2.4688966514557,0.544445754295321,19.8022272661163
77,605,240,1999,45,-35,50,-25,5,2.53252310286568,0.519552193455043,21.5509079264271
78,613,248,1999,45,-35,50,-25,5,2.35804514802492,0.406284500519017,23.2995886106044
79,621,256,1999,45,-35,50,-25,5,2.67390785543253,0.400471413149355,25.0482692854024
80,629,264,1999,45,-35,50,-25,5,2.90174039295191,0.520109928845681,28.3511240814627
81,637,272,1999,45,-35,50,-25,5,2.66469563729835,0.408870439065095,32.1720368827052
82,645,280,1999,45,-35,50,-25,5,2.50299070489624,0.487427008877324,35.9929496787159
83,653,288,1999,45,-35,50,-25,5,2.48415933005404,0.471042042754409,39.8138624761173
84,661,296,1999,45,-35,50,-25,5,2.47286509121722,0.612029310403356,43.8883153602483
85,669,304,1999,45,-35,50,-25,5,2.61393869267177,0.654606900580516,47.9627683761055
86,677,312,1999,45,-35,50,-25,5,2.27794922185381,0.820826577480073,52.0372213395438
87,685,320,1999,45,-35,50,-25,5,1.56120986843225,0.958200331026363,56.1374458547433
88,693,328,1999,45,-35,50,-25,5,1.57763548611769,0.937891803356691,60.4180717105503
89,701,336,1999,45,-35,50,-25,5,1.88342774734642,1.01754463538219,64.6986976345383
90,709,344,1999,45,-35,50,-25,5,1.74739716972509,0.985905481523076,68.9793234676456
91,717,352,1999,45,-35,50,-25,5,1.70658640090968,1.13792428988584,80.4564835904045
92,725,360,1999,45,-35,50,-25,5,2.16580557161672,0.99800636615679,103.927867849734
93,732,1,2000,45,-35,50,-25,5,2.05570577068348,0.973619283587062,167.379037119482
94,739,8,2000,45,-35,50,-25,5,2.05570577068348,0.973619283587062,167.379037119482
95,747,16,2000,45,-35,50,-25,5,2.1066899058538,0.872887299073773,160.344233033658
96,755,24,2000,45,-35,50,-25,5,1.86813803876001,0.860912546534384,155.072541563313
97,763,32,2000,45,-35,50,-25,5,1.45687279400725,1.11940716893984,149.80085003535
98,771,40,2000,45,-35,50,-25,5,2.21459546503275,0.894597791991256,144.529158243207
99,779,48,2000,45,-35,50,-25,5,2.5162296665836,0.608755143901932,134.373014294572
100,787,56,2000,45,-35,50,-25,5,2.29509726281983,0.6801544729195,109.563512933851
101,795,64,2000,45,-35,50,-25,5,2.41774329153955,0.759157055036793,84.7540115364396
102,803,72,2000,45,-35,50,-25,5,2.5081994175535,0.67421368566373,59.9445099743872
103,811,80,2000,45,-35,50,-25,5,2.89608548367673,0.596493012612383,69.4161599112553
104,819,88,2000,45,-35,50,-25,5,2.94203599296707,0.575867875476163,90.3148603208201
105,827,96,2000,45,-35,50,-25,5,3.14951534330343,0.585271988041893,111.213560781314
106,835,104,2000,45,-35,50,-25,5,2.96291554877694,0.647902623760695,132.112261090014
107,843,112,2000,45,-35,50,-25,5,3.01867841305,0.454396266140678,122.928113321629
108,851,120,2000,45,-35,50,-25,5,2.50964372085218,0.825209858461609,109.446415738729
109,859,128,2000,45,-35,50,-25,5,3.10463189539016,0.471491488456502,95.9647182240423
110,867,136,2000,45,-35,50,-25,5,3.58230638768288,0.406801885537043,82.8167866306011
111,875,144,2000,45,-35,50,-25,5,3.39455285348705,0.5307458425716,72.0052159192168
112,883,152,2000,45,-35,50,-25,5,3.49270136608533,0.461586563077863,61.1936454436019
113,891,160,2000,45,-35,50,-25,5,3.17327884113337,0.412968872951961,50.382074788842
114,899,168,2000,45,-35,50,-25,5,3.30200196064638,0.402354105462825,40.3535926706096
115,907,176,2000,45,-35,50,-25,5,3.36008791950956,0.354326976882731,32.674376332346
116,915,184,2000,45,-35,50,-25,5,3.45267764645025,0.382979143756997,24.995159881976
117,923,192,2000,45,-35,50,-25,5,3.22726859573683,0.363790108548413,17.3159435329504
118,931,200,2000,45,-35,50,-25,5,3.14663629750044,0.335062077841497,14.4440164679124
119,939,208,2000,45,-35,50,-25,5,3.03078130169516,0.353099412475307,16.379378734885
120,947,216,2000,45,-35,50,-25,5,2.87100711043089,0.359178345649242,18.3147409913193
121,955,224,2000,45,-35,50,-25,5,2.7506766458677,0.369933574415167,20.2501032336222
122,963,232,2000,45,-35,50,-25,5,2.72519192886095,0.375913107803233,24.9287151037488
123,971,240,2000,45,-35,50,-25,5,2.46155678865081,0.417757677602915,31.2532767464387
124,979,248,2000,45,-35,50,-25,5,2.32118834555486,0.420519982207671,37.5778384208515
125,987,256,2000,45,-35,50,-25,5,2.18915430405386,0.463432417875274,43.9024000442857
126,995,264,2000,45,-35,50,-25,5,2.24727416342694,0.58336740990921,52.1672602169715
127,1003,272,2000,45,-35,50,-25,5,2.5763408967968,0.534636376399727,61.0788865377342
128,1011,280,2000,45,-35,50,-25,5,2.35370116461009,0.569587639957702,69.9905128794084
129,1019,288,2000,45,-35,50,-25,5,2.58967132686593,0.479569878726472,78.9021392713985
130,1027,296,2000,45,-35,50,-25,5,2.75768222188526,0.582567003730589,89.4276505088478
131,1035,304,2000,45,-35,50,-25,5,2.64499330313453,0.671306006894176,99.9531617409987
132,1043,312,2000,45,-35,50,-25,5,2.29366257303495,0.81078418762578,110.478673030735
133,1051,320,2000,45,-35,50,-25,5,2.12107109925853,0.900056455742345,121.976486608684
134,1059,328,2000,45,-35,50,-25,5,2.23620177405043,0.950152947389932,140.280416767333
135,1067,336,2000,45,-35,50,-25,5,2.38355200856842,0.940111252156647,158.58434713463
136,1075,344,2000,45,-35,50,-25,5,1.92723197114198,1.11584049316836,176.888277639218
137,1083,352,2000,45,-35,50,-25,5,1.82188822247973,1.19560871309951,185.683875177437
138,1091,360,2000,45,-35,50,-25,5,1.06424148452564,1.3856537843086,178.632252277931
139,1097,1,2001,45,-35,50,-25,5,2.0777721288104,0.893861175867286,223.359163489409
140,1104,8,2001,45,-35,50,-25,5,2.0777721288104,0.893861175867286,223.359163489409
141,1112,16,2001,45,-35,50,-25,5,2.20126090258849,0.816193521125722,255.799406182767
142,1120,24,2001,45,-35,50,-25,5,2.39833721906028,0.964713100686124,259.269250858824
143,1128,32,2001,45,-35,50,-25,5,2.1344793174806,1.04614178441549,262.739095518657
144,1136,40,2001,45,-35,50,-25,5,1.89586091500395,1.09813623679192,266.20894051691
145,1144,48,2001,45,-35,50,-25,5,1.71179487135282,1.03730992735454,265.490918017032
146,1152,56,2001,45,-35,50,-25,5,2.11222811552795,0.73553185379806,252.209295443894
147,1160,64,2001,45,-35,50,-25,5,2.24047167545923,0.729414255856175,238.927672683399
148,1168,72,2001,45,-35,50,-25,5,2.38744500379644,0.630731835197511,225.646049803364
149,1176,80,2001,45,-35,50,-25,5,2.10172410730638,0.714685517682662,196.206686121888
150,1184,88,2001,45,-35,50,-25,5,2.25180402119895,0.76852471514874,161.38140831497
151,1192,96,2001,45,-35,50,-25,5,2.30821086862901,0.692116817568121,126.556130791108
152,1200,104,2001,45,-35,50,-25,5,1.9222137544635,0.840767432729684,91.7308530945583
153,1208,112,2001,45,-35,50,-25,5,3.42417056530954,0.559653470692937,75.656570726666
154,1216,120,2001,45,-35,50,-25,5,2.90422240971538,0.616306074736828,62.2610022590559
155,1224,128,2001,45,-35,50,-25,5,3.2234167826978,0.61687598546447,48.8654334974621
156,1232,136,2001,45,-35,50,-25,5,3.43587509919863,0.460462022102513,36.7004864167009
157,1240,144,2001,45,-35,50,-25,5,3.64314737623889,0.424945213280731,33.149890278462
158,1248,152,2001,45,-35,50,-25,5,3.87735697953412,0.403260563470788,29.599294111646
159,1256,160,2001,45,-35,50,-25,5,3.74489171417078,0.46570692985294,26.0486980222828
160,1264,168,2001,45,-35,50,-25,5,3.38837965918044,0.379600484829312,23.0278138404175
161,1272,176,2001,45,-35,50,-25,5,3.4372806211628,0.35594696818797,21.5960655967726
162,1280,184,2001,45,-35,50,-25,5,3.42524366706849,0.341359472069802,20.1643174048845
163,1288,192,2001,45,-35,50,-25,5,3.28201731238662,0.446535090572253,18.7325691610907
164,1296,200,2001,45,-35,50,-25,5,3.15661442913648,0.377110602727924,18.127420745103
165,1304,208,2001,45,-35,50,-25,5,2.88837427084266,0.463577018509346,18.3488721155624
166,1312,216,2001,45,-35,50,-25,5,2.83547367873008,0.393943368839865,18.5703234960057
167,1320,224,2001,45,-35,50,-25,5,2.82071379157206,0.457217493656408,18.7917748890073
168,1328,232,2001,45,-35,50,-25,5,2.77733100626099,0.448400446297946,19.6895113364276
169,1336,240,2001,45,-35,50,-25,5,2.49287102548524,0.513947833205012,20.993018878806
170,1344,248,2001,45,-35,50,-25,5,2.36381253955164,0.405575778641549,22.2965264085101
171,1352,256,2001,45,-35,50,-25,5,2.36814261669774,0.403561382083874,23.6000339494812
172,1360,264,2001,45,-35,50,-25,5,2.38415220891082,0.46752481826951,31.909439904309
173,1368,272,2001,45,-35,50,-25,5,2.76037991649374,0.554778862087799,42.5541453002394
174,1376,280,2001,45,-35,50,-25,5,2.87247782213391,0.43466062033232,53.1988507796659
175,1384,288,2001,45,-35,50,-25,5,2.65314837240685,0.480447734388116,63.8435561401978
